Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
3p^63d^7(^4F)4s4p(^1P°)	^4G°	^5/_2	6.0	31.126575?				
3p^63d^7(^4F)4s4p(^1P°)	^4D°	^5/_2	6.0	31.235632				
3p^63d^7(^4F)4s4p(^1P°)	^4F°	^5/_2	6.0	31.298277				
3p^63d^7(^4F)4s4p(^1P°)	^4D°	^3/_2	4.0	31.380723				
3p^63d^7(^4F)4s4p(^1P°)	^4D°	^1/_2	2.0	31.456439				
3p^63d^8(^3P_2)4f	^2[4]°	^9/_2	10.0	31.495810			80	
3p^63d^8(^3P_2)4f	^2[3]°	^5/_2	6.0	31.507576			45	
3p^63d^8(^3P_2)4f	^2[3]°	^7/_2	8.0	31.508370			65	
3p^63d^7(^4F)4s4p(^1P°)	^4F°	^3/_2	4.0	31.510236?				
3p^63d^8(^3P_2)4f	^2[5]°	^9/_2	10.0	31.547632			83	
3p^63d^8(^3P_2)4f	^2[5]°	^11/_2	12.0	31.550006			84	
3p^63d^8(^1D)6s	^2D	^5/_2	6.0	31.568891			78	
3p^63d^8(^3P_2)4f	^2[1]°	^3/_2	4.0	31.575465?			81	
3p^63d^8(^1D)6s	^2D	^3/_2	4.0	31.578065			82	
3p^63d^8(^3P_1)4f	^2[4]°	^7/_2	8.0	31.587734			97	
3p^63d^8(^3P_1)4f	^2[4]°	^9/_2	10.0	31.589241			94	
3p^63d^8(^3P_1)4f	^2[2]°	^5/_2	6.0	31.590486			89	
3p^63d^8(^3P_1)4f	^2[3]°	^7/_2	8.0	31.606880			98	
3p^63d^8(^1D)5d	^2F	^7/_2	8.0	31.637457			77	
3p^63d^8(^1D)5d	^2G	^9/_2	10.0	31.672868?			81	
3p^63d^8(^1D)5d	^2G	^7/_2	8.0	31.676309?			83	
3p^63d^8(^1D)5d	^2P	^3/_2	4.0	31.708977			71	
3p^63d^8(^1D)5d	^2D	^5/_2	6.0	31.751496?			61	
3p^63d^8(^3F_4)5g	^2[2]	^5/_2	6.0	31.924565			74	
3p^63d^8(^3F_4)5g	^2[1]	^1/_2	2.0	31.925343			63	
3p^63d^8(^3F_4)5g	^2[8]	^15/_2	16.0	31.926495			100	
3p^63d^8(^3F_4)5g	^2[8]	^17/_2	18.0	31.926514			100	
3p^63d^8(^3F_4)5g	^2[3]	^7/_2	8.0	31.927760			80	
3p^63d^8(^3F_4)5g	^2[5]	^11/_2	12.0	31.929761			100	
3p^63d^8(^3F_4)5g	^2[7]	^13/_2	14.0	31.930929			99	
3p^63d^8(^3F_4)5g	^2[7]	^15/_2	16.0	31.930951			99	
3p^63d^8(^3F_4)5g	^2[6]	^13/_2	14.0	31.934019			100	
3p^63d^8(^3F_4)5g	^2[6]	^11/_2	12.0	31.934170			100	
3p^63d^8(^3F_4)5g	^2[4]	^9/_2	10.0	31.935125?			87	
3p^63d^8(^3F_4)5g	^2[2]	^3/_2	4.0	31.938664			69	
3p^63d^8(^3F_4)5g	^2[5]	^9/_2	10.0	31.941496			87	
3p^63d^8(^3F_4)5g	^2[4]	^7/_2	8.0	31.946772?			80	
3p^63d^8(^3F_4)5g	^2[3]	^5/_2	6.0	31.947238			74	
3p^63d^8(^3P)6s	^4P	^5/_2	6.0	31.973773			79	
3p^63d^8(^3P)5d	^4D	^7/_2	8.0	32.012638?			80	
3p^63d^8(^3P)5d	^4F	^9/_2	10.0	32.093968?			82	
