Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
5d^8(^3F)6p	(4,^3/_2)°	^7/_2	8.0	7.6455511	0.0000006			L10146,L9479
5d^8(^3P)6p	(2,^3/_2)°	^1/_2	2.0	7.7839402	0.0000007			L10146,L9479
5d^7(^4F)6s6p(^3P°)	(^9/_2,0)°	^9/_2	10.0	7.7887536	0.0000007		or	L10146,L9479
5d^8(^3F)6p	(3,^1/_2)°	^7/_2	8.0	7.9026144	0.0000011		or	L10146,L9479
5d^76s^2	^2F	^7/_2	8.0	7.935477	0.000004		84	L11531
5d^8(^3F)6p	(2,^1/_2)°	^3/_2	4.0	7.9831760	0.0000011		or	L10146,L9479
5d^8(^3F)6p	(3,^1/_2)°	^5/_2	6.0	8.0288922	0.0000006		or	L10146,L9479
5d^7(^4F)6s6p(^3P°)	(^9/_2,1)°	^11/_2	12.0	8.064707	0.000003		or	L11531,L9479
5d^8(^3P)6p	(2,^3/_2)°	^5/_2	6.0	8.1025059	0.0000010		or	L10146,L9479
5d^8(^3P)6p	(0,^1/_2)°	^1/_2	2.0	8.131771	0.000003		or	L10146,L9479
5d^8(^3P)6p	(2,^3/_2)°	^3/_2	4.0	8.1864360	0.0000009			L10146,L9479
5d^8(^3P)6p	(2,^3/_2)°	^7/_2	8.0	8.2368136	0.0000009			L10146,L9479
5d^7(^4F)6s6p(^3P°)	(^9/_2,1)°	^7/_2	8.0	8.4037072	0.0000007		or	L11531,L9479
5d^8(^3P)6p	(1,^1/_2)°	^1/_2	2.0	8.5841336	0.0000017		or	L10146,L9479
5d^8(^3F)6p	(3,^3/_2)°	^5/_2	6.0	8.6731125	0.0000010			L10146,L9479
5d^7(^4F)6s6p(^3P°)	(^9/_2,1)°	^9/_2	10.0	8.7013751	0.0000022			L10146,L9479
5d^8(^3P)6p	(1,^3/_2)°	^5/_2	6.0	8.7258948	0.0000007			L10146,L9479
5d^8(^3F)6p	(3,^3/_2)°	^9/_2	10.0	8.8055035	0.0000009		or	L11531,L9479
5d^8(^3F)6p	(3,^3/_2)°	^7/_2	8.0	8.8418862	0.0000009		or	L10146,L9479
5d^8(^3F)6p	(3,^3/_2)°	^3/_2	4.0	8.8481002	0.0000020		or	L11531,L9479
5d^7(^4F)6s6p(^3P°)	71948°	^5/_2	6.0	8.9205334	0.0000017		or	L10146,L9479
5d^8(^3F)6p	(2,^3/_2)°	^3/_2	4.0	9.0541218	0.0000011			L10146,L9479
5d^8(^1G)6p	(4,^1/_2)°	^9/_2	10.0	9.1043323	0.0000024		or	L10146,L9479
5d^76s6p	73761°	^7/_2	8.0	9.1452953	0.0000016			L10146,L9479
5d^76s6p	73999°	^5/_2	6.0	9.1748151	0.0000017			L11531,L9479
5d^76s6p	74241°	^3/_2	4.0	9.2047750	0.0000012			L10146,L9479
5d^7(^4F)6s6p(^3P°)	(^9/_2,2)°	^11/_2	12.0	9.2256036	0.0000022		or	L11531,L9479
5d^86p	74619°	^5/_2	6.0	9.2515964	0.0000011			L10146,L9479
5d^86p	74745°	^7/_2	8.0	9.2673197	0.0000010			L10146,L9479
5d^8(^3F)6p	(2,^3/_2)°	^1/_2	2.0	9.2684246	0.0000016			L10146,L9479
5d^8(^1G)6p	(4,^1/_2)°	^7/_2	8.0	9.3217437	0.0000014		or	L10146,L9479
5d^76s6p	75365°	^5/_2	6.0	9.3441797	0.0000010			L11531,L9479
5d^86p	75581°	^3/_2	4.0	9.3709075	0.0000010			L10146,L9479
5d^76s6p	76461°	^5/_2	6.0	9.480028	0.000003			L10146,L9479
5d^86p	76610°	^3/_2	4.0	9.4984408	0.0000011			L10146,L9479
5d^76s6p	76908°	^1/_2	2.0	9.535384	0.000007			L9479
5d^76s6p	77519°	^9/_2	10.0	9.6112272	0.0000021			L10146,L9479
5d^7(^4F)6s6p(^3P°)	77538°	^3/_2	4.0	9.613523	0.000004		or	L11531,L9479
5d^8(^3P)6p	77763°	^1/_2	2.0	9.641459	0.000003		or	L11531,L9479
5d^76s6p	78043°	^7/_2	8.0	9.6761091	0.0000015			L11531,L9479
5d^86p	78254°	^5/_2	6.0	9.7023624	0.0000010			L11531,L9479
5d^76s6p	78452°	^3/_2	4.0	9.7268748	0.0000017			L11531,L9479
5d^7(^4F)6s6p(^3P°)	(^9/_2,2)°	^9/_2	10.0	9.783163	0.000004			L10146,L9479
5d^8(^3P)6p	79092°	^3/_2	4.0	9.8061828	0.0000010		or	L11531,L9479
5d^76s6p	79607°	^5/_2	6.0	9.8700748	0.0000011			L10146,L9479
5d^7(^4P)6s6p(^3P°)	79683°	^1/_2	2.0	9.879486	0.000005		or	L11531,L9479
5d^8(^1G)6p	(4,^3/_2)°	^7/_2	8.0	9.943207	0.000004		or	L11531,L9479
5d^76s6p	80858°	^5/_2	6.0	10.0251778	0.0000020			L10146,L9479
5d^8(^1G)6p	(4,^3/_2)°	^11/_2	12.0	10.0531309	0.0000008		or	L11531,L9479
5d^76s6p	81897°	^7/_2	8.0	10.1540274	0.0000009			L11531,L9479
5d^76s6p	82535°	^5/_2	6.0	10.2331402	0.0000011			L11531,L9479
5d^76s6p	82692°	^9/_2	10.0	10.252536	0.000007			L11531,L9479
5d^8(^3F)6p	82824°	^3/_2	4.0	10.268869	0.000004		or	L11531,L9479
5d^76s6p	82972°	^3/_2	4.0	10.2873132	0.0000015			L11531,L9479
5d^76s6p	83352°	^7/_2	8.0	10.334372	0.000005			L10146,L9479
5d^7(^4F)6s6p(^3P°)	83538°	^11/_2	12.0	10.357464	0.000004		or	L11531,L9479
5d^86p	84030°	^3/_2	4.0	10.418432	0.000012			L9479
5d^8(^1G)6p	84182°	^9/_2	10.0	10.4373293	0.0000009		or	L10146,L9479
5d^7(^4F)6s6p(^3P°)	84226°	^5/_2	6.0	10.442776	0.000007		or	L9479
5d^8(^1D)6p	85292°	^7/_2	8.0	10.574956	0.000006		or	L9479
5d^76s6p	85700°	^9/_2	10.0	10.625487	0.000004			L11531,L9479
5d^76s6p	85701°	^5/_2	6.0	10.625645	0.000006			L9479
5d^76s6p	85775°	^11/_2	12.0	10.634829	0.000004			L11531,L9479
5d^76s6p	85826°	^7/_2	8.0	10.6411465	0.0000011			L11531,L9479
5d^76s6p	85866°	^3/_2	4.0	10.646107	0.000022			L9479
5d^76s6p	86489°	^5/_2	6.0	10.723367	0.000005			L11531,L9479
5d^7(^4P)6s6p(^3P°)	86544°	^9/_2	10.0	10.730175	0.000014		or	L9479
5d^76s6p	86624°	^1/_2	2.0	10.740072	0.000015			L9479
5d^76s6p	86786°	^7/_2	8.0	10.760179	0.000006			L9479
5d^76s6p	87204°	^3/_2	4.0	10.811966	0.000009			L11531,L9479
5d^76s6p	88029°	^1/_2	2.0	10.914220	0.000009			L9479
5d^76s6p	88110°	^3/_2	4.0	10.924285	0.000007			L11531,L9479
5d^76s6p	88173°	^7/_2	8.0	10.932106	0.000011			L11531,L9479
5d^76s6p	88341°	^1/_2	2.0	10.952966	0.000007			L9479
5d^76s6p	88359°	^9/_2	10.0	10.955159	0.000015			L9479
5d^7(^4P)6s6p(^3P°)	88589°	^7/_2	8.0	10.983708	0.000005		or	L11531,L9479
5d^76s6p	89095°	^3/_2	4.0	11.046383	0.000006			L11531,L9479
5d^76s6p	89607°	^5/_2	6.0	11.109974	0.000004			L10146,L9479
5d^76s6p	89863°	^9/_2	10.0	11.141628	0.000006			L11531,L9479
5d^76s6p	90173°	^7/_2	8.0	11.180064	0.000005			L11531,L9479
5d^7(^2H)6s6p(^3P°)	90384°	^11/_2	12.0	11.206183	0.000019		or	L9479
5d^76s6p	90746°	^5/_2	6.0	11.251154	0.000005			L11531,L9479
5d^76s6p	91016°	^1/_2	2.0	11.284629	0.000005			L11531,L9479
5d^76s6p	91271°	^5/_2	6.0	11.316192	0.000007			L11531,L9479
5d^76s6p	91669°	^7/_2	8.0	11.365630	0.000006			L11531,L9479
5d^7(^2H)6s6p(^3P°)	92526°	^11/_2	12.0	11.471883	0.000005		or	L11531,L9479
5d^76s6p	92537°	^9/_2	10.0	11.473139	0.000005			L11531,L9479
5d^76s6p	92749°	^3/_2	4.0	11.499420	0.000006			L11531,L9479
