Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
4s^24p30d	(^1/_2,^5/_2)°	2	5.0	7.883007				
4s^24p30d	(^1/_2,^5/_2)°	3	7.0	7.883059				
4s^24p30d	(^1/_2,^3/_2)°	1	3.0	7.883192				
4s^24p32s	(^1/_2,^1/_2)°	0	1.0	7.883378				
4s^24p32s	(^1/_2,^1/_2)°	1	3.0	7.883386				
4s^24p31d	(^1/_2,^5/_2)°	2	5.0	7.884088				
4s^24p31d	(^1/_2,^5/_2)°	3	7.0	7.884127				
4s^24p31d	(^1/_2,^3/_2)°	1	3.0	7.884232				
4s^24p33s	(^1/_2,^1/_2)°	0	1.0	7.884437				
4s^24p33s	(^1/_2,^1/_2)°	1	3.0	7.884453				
4s^24p32d	(^1/_2,^5/_2)°	2	5.0	7.885070				
4s^24p32d	(^1/_2,^5/_2)°	3	7.0	7.885100				
4s^24p32d	(^1/_2,^3/_2)°	1	3.0	7.885166				
4s^24p34s	(^1/_2,^1/_2)°	0	1.0	7.885381				
4s^24p34s	(^1/_2,^1/_2)°	1	3.0	7.885399				
4s^24p33d	(^1/_2,^5/_2)°	2	5.0	7.885942				
4s^24p33d	(^1/_2,^3/_2)°	1	3.0	7.886022				
4s^24p9d	(^3/_2,^3/_2)°	2	5.0	7.886149				
4s^24p35s	(^1/_2,^1/_2)°	1	3.0	7.886265				
4s^24p35s	(^1/_2,^1/_2)°	0	1.0	7.886269				
4s^24p34d	(^1/_2,^5/_2)°	2	5.0	7.886785				
4s^24p34d	(^1/_2,^3/_2)°	1	3.0	7.886789				
4s^24p36s	(^1/_2,^1/_2)°	0	1.0	7.887023				
4s^24p35d	(^1/_2,^5/_2)°	2	5.0	7.88750				
4s^24p37s	(^1/_2,^1/_2)°	0	1.0	7.887723				
4s^24p36d	(^1/_2,^3/_2)°	1	3.0	7.888129				
4s^24p36d	(^1/_2,^5/_2)°	2	5.0	7.888193				
4s^24p38s	(^1/_2,^1/_2)°	0	1.0	7.888413				
4s^24p9d	(^3/_2,^3/_2)°	0	1.0	7.888580				
4s^24p37d	(^1/_2,^3/_2)°	1	3.0	7.888713				
4s^24p37d	(^1/_2,^5/_2)°	2	5.0	7.888787				
4s^24p39s	(^1/_2,^1/_2)°	0	1.0	7.889029				
4s^24p38d	(^1/_2,^3/_2)°	1	3.0	7.889253				
4s^24p38d	(^1/_2,^5/_2)°	2	5.0	7.88939				
4s^24p40s	(^1/_2,^1/_2)°	0	1.0	7.889566				
4s^24p39d	(^1/_2,^3/_2)°	1	3.0	7.889756				
4s^24p39d	(^1/_2,^5/_2)°	2	5.0	7.889846				
4s^24p41s	(^1/_2,^1/_2)°	0	1.0	7.890077				
4s^24p40d	(^1/_2,^3/_2)°	1	3.0	7.890228				
4s^24p40d	(^1/_2,^5/_2)°	2	5.0	7.890343				
4s^24p42s	(^1/_2,^1/_2)°	0	1.0	7.890550				
4s^24p41d	(^1/_2,^3/_2)°	1	3.0	7.890668				
4s^24p41d	(^1/_2,^5/_2)°	2	5.0	7.890788				
4s^24p43s	(^1/_2,^1/_2)°	0	1.0	7.890983				
4s^24p42d	(^1/_2,^3/_2)°	1	3.0	7.891064				
4s^24p43d	(^1/_2,^3/_2)°	1	3.0	7.891469				
4s^24p43d	(^1/_2,^5/_2)°	2	5.0	7.891598				
4s^24p44d	(^1/_2,^3/_2)°	1	3.0	7.891831				
4s^24p44d	(^1/_2,^5/_2)°	2	5.0	7.891959				
4s^24p45d	(^1/_2,^3/_2)°	1	3.0	7.892168				
4s^24p45d	(^1/_2,^5/_2)°	2	5.0	7.892291				
4s^24p46d	(^1/_2,^3/_2)°	1	3.0	7.892489				
4s^24p46d	(^1/_2,^5/_2)°	2	5.0	7.892607				
4s^24p47d	(^1/_2,^3/_2)°	1	3.0	7.892796				
4s^24p47d	(^1/_2,^5/_2)°	2	5.0	7.892899				
4s^24p48d	(^1/_2,^3/_2)°	1	3.0	7.893075				
4s^24p48d	(^1/_2,^5/_2)°	2	5.0	7.893185				
4s^24p49d	(^1/_2,^3/_2)°	1	3.0	7.893342				
4s^24p49d	(^1/_2,^5/_2)°	2	5.0	7.893442				
4s^24p50d	(^1/_2,^3/_2)°	1	3.0	7.893590				
4s^24p50d	(^1/_2,^5/_2)°	2	5.0	7.893675				
4s^24p51d	(^1/_2,^3/_2)°	1	3.0	7.893820				
4s^24p51d	(^1/_2,^5/_2)°	2	5.0	7.893910				
4s^24p52d	(^1/_2,^3/_2)°	1	3.0	7.894050				
4s^24p52d	(^1/_2,^5/_2)°	2	5.0	7.894128				
4s^24p53d	(^1/_2,^3/_2)°	1	3.0	7.894255				
4s^24p53d	(^1/_2,^5/_2)°	2	5.0	7.894337				
4s^24p54d	(^1/_2,^3/_2)°	1	3.0	7.894451				
4s^24p54d	(^1/_2,^5/_2)°	2	5.0	7.894517				
4s^24p55d	(^1/_2,^3/_2)°	1	3.0	7.894628				
4s^24p55d	(^1/_2,^5/_2)°	2	5.0	7.894699				
4s^24p56d	(^1/_2,^3/_2)°	1	3.0	7.894809				
4s^24p56d	(^1/_2,^5/_2)°	2	5.0	7.894874				
4s^24p57d	(^1/_2,^3/_2)°	1	3.0	7.894972				
4s^24p57d	(^1/_2,^5/_2)°	2	5.0	7.895036				
4s^24p58d	(^1/_2,^3/_2)°	1	3.0	7.895135				
4s^24p58d	(^1/_2,^5/_2)°	2	5.0	7.895192				
4s^24p59d	(^1/_2,^3/_2)°	1	3.0	7.895282				
4s^24p59d	(^1/_2,^5/_2)°	2	5.0	7.895335				
4s^24p60d	(^1/_2,^3/_2)°	1	3.0	7.895418				
4s^24p60d	(^1/_2,^5/_2)°	2	5.0	7.895471				
4s^24p61d	(^1/_2,^3/_2)°	1	3.0	7.895565				
4s^24p61d	(^1/_2,^5/_2)°	2	5.0	7.895596				
4s^24p62d	(^1/_2,^3/_2)°	1	3.0	7.89570				
4s^24p62d	(^1/_2,^5/_2)°	2	5.0	7.895730				
4s^24p63d	(^1/_2,^3/_2)°	1	3.0	7.895813				
4s^24p63d	(^1/_2,^5/_2)°	2	5.0	7.895858				
4s^24p64d	(^1/_2,^3/_2)°	1	3.0	7.895918				
4s^24p64d	(^1/_2,^5/_2)°	2	5.0	7.895966				
4s^24p65d	(^1/_2,^3/_2)°	1	3.0	7.896020				
4s^24p65d	(^1/_2,^5/_2)°	2	5.0	7.896079				
4s^24p66d	(^1/_2,^3/_2)°	1	3.0	7.896144				
4s^24p66d	(^1/_2,^5/_2)°	2	5.0	7.896177				
4s^24p67d	(^1/_2,^3/_2)°	1	3.0	7.896231				
4s^24p67d	(^1/_2,^5/_2)°	2	5.0	7.896270				
4s^24p68d	(^1/_2,^5/_2)°	2	5.0	7.896370				
4s^24p69d	(^1/_2,^5/_2)°	2	5.0	7.896462				
4s^24p70d	(^1/_2,^5/_2)°	2	5.0	7.896546				
