Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
4f^2(^3H_6)5f	^2[5]°	^11/_2	12.0	14.37388			50 | or	
4f^2(^3H_6)5f	°	^7/_2	8.0	14.38487			41 | ^2[3]° | or	
4f^2(^3H_6)5f	^2[7]°	^15/_2	16.0	14.41177			78 | or	
4f^2(^3F_2)5f	^2[5]°	^11/_2	12.0	14.42050			63 | or	
4f^2(^3F_2)5f	^2[4]°	^9/_2	10.0	14.43836			52 | or	
4f^2(^3H_6)5f	^2[9]°	^17/_2	18.0	14.44289			89 | or	
4f^2(^3F_2)5f	^2[3]°	^5/_2	6.0	14.47232			66 | or	
4f^2(^3F_2)5f	^2[3]°	^7/_2	8.0	14.51168			57 | or	
4f^2(^3F_3)5f	^2[6]°	^13/_2	14.0	14.53692			56 | or	
4f^2(^3F_3)5f	^2[6]°	^11/_2	12.0	14.54621			35 | or	
4f^2(^3F_3)5f	°	^3/_2	4.0	14.57316			26 | ^2[1]° | or	
4f^2(^3F_3)5f	^2[5]°	^11/_2	12.0	14.57738			51 | or	
4f^2(^3F_3)5f	^2[4]°	^7/_2	8.0	14.58639			64 | or	
4f^2(^3F_3)5f	^2[3]°	^5/_2	6.0	14.59125			33 | or	
4f^2(^3F_4)5f	°	^13/_2	14.0	14.60228			28 | ^2[6]° | or	
4f^2(^3F_4)5f	^2[7]°	^15/_2	16.0	14.63795			70 | or	
4f^2(^3F_3)5f	^2[4]°	^9/_2	10.0	14.64019			40 | or	
4f^2(^3F_3)5f	^2[2]°	^3/_2	4.0	14.65511			59 | or	
4f^2(^3F_4)5f	°	^11/_2	12.0	14.66381			22 | ^2[5]° | or	
4f^2(^3F_3)5f	^2[3]°	^7/_2	8.0	14.66964			60 | or	
4f^2(^3H_4)5f	°	^9/_2	10.0	14.68826			36 | ^2[5]° | or	
4f^2(^3F_4)5f	^2[7]°	^13/_2	14.0	14.70588			36 | or	
4f^2(^3H_4)5f	°	^11/_2	12.0	14.73915			35 | ^2[5]° | or	
4f^2(^1G_4)5f	^2[6]°	^13/_2	14.0	14.93993			61 | or	
4f^2(^1G_4)5f	^2[5]°	^11/_2	12.0	15.01389			45 | or	
4f^2(^1G_4)5f	^2[7]°	^15/_2	16.0	15.01687			73 | or	
4f^2(^1G_4)5f	^2[5]°	^9/_2	10.0	15.04952			51 | or	
4f^2(^1G_4)5f	^2[7]°	^13/_2	14.0	15.05555			50 | or	
4f^2(^1G_4)5f	^2[6]°	^11/_2	12.0	15.06811			35 | or	
4f^2(^1D_2)5f	^2[1]°	^3/_2	4.0	15.89653			84 | or	
4f^2(^1D_2)5f	^2[5]°	^9/_2	10.0	15.91372			78 | or	
4f^2(^1D_2)5f	^2[5]°	^11/_2	12.0	15.91729			89 | or	
4f^2(^1D_2)5f	^2[4]°	^7/_2	8.0	15.92617			87 | or	
4f^2(^1D_2)5f	^2[4]°	^9/_2	10.0	15.94047			79 | or	
4f^2(^3H_4)8s_1/2	(4,^1/_2)	^9/_2	10.0	16.00712				
4f^2(^3H_5)8s_1/2	(5,^1/_2)	^11/_2	12.0	16.26676				
4f^2(^3H_5)8s_1/2	(5,^1/_2)	^9/_2	10.0	16.26999				
4f^2(^1I_6)5f	^2[9]°	^17/_2	18.0	16.51399			98 | or	
4f^2(^1I_6)5f	^2[9]°	^19/_2	20.0	16.51994			100 | or	
4f^2(^1I_6)5f	^2[8]°	^15/_2	16.0	16.53357			98 | or	
4f^2(^1I_6)5f	^2[8]°	^17/_2	18.0	16.53614			97 | or	
4f^2(^3H_6)8s_1/2	(6,^1/_2)	^13/_2	14.0	16.53865				
4f^2(^3H_6)8s_1/2	(6,^1/_2)	^11/_2	12.0	16.55237				
4f^2(^3F_3)8s_1/2	(3,^1/_2)	^7/_2	8.0	16.79306				
4f^2(^3F_4)8s_1/2	(4,^1/_2)	^9/_2	10.0	16.84558				
