Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
4f^2(^3H)5d6s^2	^4H	^11/_2	12.0	1.199548		1.1		
4f^3(^4I°)5d6s(^3D)	^6K°	^13/_2	14.0	1.200693		0.98	85	
4f^2(^3F)5d6s^2	^4H	^7/_2	8.0	1.229696		0.62		
4f^2(^3F)5d6s^2	^4H	^13/_2	14.0	1.272885		1.13:		
4f^2(^3F)5d6s^2	^4H	^9/_2	10.0	1.284068				
4f^3(^4I°)5d6s(^3D)	^4L°	^13/_2	14.0	1.290775		0.805	43	
4f^3(^4I°)5d6s(^3D)	^4L°	^13/_2	14.0	1.292372				
4f^3(^4I°)5d6s(^3D)	^4K°	^11/_2	12.0	1.293372		0.800	38	
4f^2(^3H)5d^2(^3F) (^5K)6s	^6K	^15/_2	16.0	1.297709		1.14:		
4f^3(^4I°)5d6s(^3D)	^6K°	^15/_2	16.0	1.322787		1.13:	87	
4f^3(^4I°)5d6s(^3D)	^6L°	^17/_2	18.0	1.329166		1.06:	89	
4f^3(^4I°)5d6s(^3D)	^6L°	^11/_2	12.0	1.351932				
4f^2(^3F)5d6s^2	^4H	^9/_2	10.0	1.353957		0.97		
4f^3(^4I°)5d6s(^3D)	^6I°	^9/_2	10.0	1.355974		0.80		
4f^3(^4I°)5d6s(^3D)	^6I°	^5/_2	6.0	1.377178		0.85		
4f^3(^4I°)5d6s(^3D)	^6I°	^9/_2	10.0	1.386690				
4f^3(^4I°)5d6s(^3D)	^6I°	^11/_2	12.0	1.398900		1.080		
4f^3(^4I°)5d6s(^3D)	^6I°	^11/_2	12.0	1.403806			40	
4f^3(^4I°)5d6s(^3D)	^6I°	^13/_2	14.0	1.433603				
4f^3(^4I°)5d6s(^3D)	^6I°	^9/_2	10.0	1.452258		0.980		
4f^3(^4I°)5d6s(^3D)	^4K°	^13/_2	14.0	1.456363		0.97	50	
4f^3(^4I°)5d6s(^3D)	^6K°	^17/_2	18.0	1.458586			90	
4f^3(^4I°)5d6s(^3D)	^4L°	^15/_2	16.0	1.464836		0.97	48	
4f^3(^4I°)5d6s(^3D)	^6L°	^19/_2	20.0	1.477050		1.18	93	
4f^3(^4I°)5d6s(^3D)	^6L°	^11/_2	12.0	1.480891		1.085		
4f^3(^4I°)5d6s(^3D)	^6L°	^13/_2	14.0	1.492977				
4f^3(^4I°)5d6s(^3D)	^6L°	^11/_2	12.0	1.510144		1.095		
4f^3(^4I°)5d6s(^3D)	^6I°	^13/_2	14.0	1.515347				
4f^3(^4I°)5d6s(^3D)	^6I°	^11/_2	12.0	1.516900				
4f^3(^4I°)5d6s(^3D)	^6I°	^9/_2	10.0	1.580315		1.140		
4f^3(^4I°)5d6s(^3D)	^6K°	^19/_2	20.0	1.605045			94	
4f^3(^4I°)5d6s(^3D)	^4K°	^15/_2	16.0	1.612049				
4f^3(^4I°)5d6s(^3D)	^4K°	^11/_2	12.0	1.616227				
4f^3(^4I°)5d6s(^3D)	^4K°	^13/_2	14.0	1.629971				
4f^3(^4I°)5d6s(^3D)	^6L°	^21/_2	22.0	1.636435			99	
4f^3(^4I°)5d6s(^3D)	^6L°	^13/_2	14.0	1.642879				
4f^3(^4I°)5d6s(^3D)	^6L°	^9/_2	10.0	1.645599		1.075		
4f^3(^4I°)5d6s(^3D)	^4L°	^17/_2	18.0	1.646568		1.08	54	
4f^3(^4I°)6s6p(^3P°)?	^6K?	^9/_2	10.0	1.665420		0.79		
4f^3(^4I°)6s6p(^3P°)?	^6I?	^7/_2	8.0	1.668117		0.75		
4f^3(^4I°)6s6p(^3P°)?	^6I?	^9/_2	10.0	1.686893		1.030		
4f^3(^4I°)6s6p(^3P°)?	^6I?	^11/_2	12.0	1.701994				
4f^3(^4I°)6s6p(^3P°)?	^6I?	^7/_2	8.0	1.708675		0.93		
4f^3(^4I°)6s6p(^3P°)?	^6I?	^9/_2	10.0	1.713773		1.170		
4f^3(^4I°)6s6p(^3P°)?	^6I?	^7/_2	8.0	1.719314		0.71		
4f^3(^4I°)6s6p(^3P°)?	^6I?	^11/_2	12.0	1.719948		1.075		
4f^3(^4I°)6s6p(^3P°)?	^6I?	^9/_2	10.0	1.732648		0.91		
4f^3(^4I°)6s6p(^3P°)?	^6I?	^13/_2	14.0	1.746640		1.065		
4f^3(^4I°)6s6p(^3P°)?	^6I?	^9/_2	10.0	1.753053		1.020		
4f^3(^4I°)6s6p(^3P°)?	^6K?	^11/_2	12.0	1.757898		0.910		
4f^3(^4I°)6s6p(^3P°)?	^6K?	^9/_2	10.0	1.758888		1.00		
4f^3(^4I°)6s6p(^3P°)?	^6K?	^9/_2	10.0	1.768208		1.11		
4f^3(^4I°)6s6p(^3P°)?	^6K?	^9/_2	10.0	1.769615		1.01		
4f^3(^4I°)5d6s(^3D)	^4K°	^17/_2	18.0	1.777959				
4f^3(^4I°)5d6s(^3D)	^4K°	^9/_2	10.0	1.793844		1.00		
4f^3(^4I°)5d6s(^3D)	^4K°	^13/_2	14.0	1.794063				
4f^3(^4I°)5d6s(^3D)	^4K°	^11/_2	12.0	1.798404		0.97		
4f^3(^4I°)5d6s(^3D)	^4K°	^11/_2	12.0	1.817688		0.985		
4f^3(^4I°)5d6s(^3D)	^4K°	^11/_2	12.0	1.830046				
4f^3(^4I°)5d6s(^3D)	^4K°	^9/_2	10.0	1.830542		0.880		
4f^3(^4I°)5d6s(^3D)	^4K°	^15/_2	16.0	1.835054				
4f^3(^4I°)6s6p(^3P°)?	^6I?	^11/_2	12.0	1.857474		1.05		
4f^3(^4I°)6s6p(^3P°)?	^6I?	^11/_2	12.0	1.873587				
4f^3(^4I°)6s6p(^3P°)?	^6K?	^13/_2	14.0	1.879118		1.0		
4f^3(^4I°)6s6p(^3P°)?	^6K?	^11/_2	12.0	1.889291				
4f^3(^4I°)6s6p(^3P°)?	^6K?	^13/_2	14.0	1.905924		1.055		
4f^25d6s^2?	^2I?	^11/_2	12.0	1.917983		1.045		
4f^25d6s^2?	^2I?	^9/_2	10.0	1.925670				
4f^25d6s^2?	^2I?	^11/_2	12.0	1.930099		1.13		
4f^3(^4I°)6s6p(^3P°)?	^4K?	^13/_2	14.0	1.943786		0.95		
4f^3(^4I°)6s6p(^3P°)?	^4K?	^13/_2	14.0	1.955551				
4f^3(^4I°)6s6p(^3P°)?	^4K?	^13/_2	14.0	1.965210				
4f^3(^4I°)6s6p(^3P°)?	^4K?	^11/_2	12.0	1.969232				
4f^3(^4I°)6s6p(^3P°)?	^4K?	^11/_2	12.0	1.971960		1.00		
4f^3(^4I°)6s6p(^3P°)?	^4K?	^15/_2	16.0	1.983104				
4f^3(^4I°)6s6p(^3P°)?	^6I?	^13/_2	14.0	1.992415		1.1		
4f^3(^4I°)6s6p(^3P°)?	^6I?	^11/_2	12.0	1.998778				
4f^3(^4I°)6s6p(^3P°)?	^6I?	^13/_2	14.0	2.014857				
